Finish	Finish (group)	Item Number	Model	Week ID	Week Number ID	In-Stock %	Inventory On Hand ($)	Item Number ID	Number of Records	Sales ($)
bronze	Finish Group	16454	3003	26-05-2017	16	0.960008564	474.668	300387	1	1017.35
bronze	Finish Group	16454	3003	02-06-2017	17	0.95518678	492.35	300387	1	1083.61
bronze	Finish Group	16454	3003	09-06-2017	18	0.972488473	510.592	300387	1	1006.98
bronze	Finish Group	16454	3003	16-06-2017	19	0.977692653	507.127	300387	1	1034.63
bronze	Finish Group	16454	3003	23-06-2017	20	0.972884598	505.011	300387	1	1070.06
bronze	Finish Group	16454	3003	30-06-2017	21	0.970900471	503.949	300387	1	1112.69
bronze	Finish Group	16454	3003	07-07-2017	22	0.974585278	492.652	300387	1	1205.27
bronze	Finish Group	16454	3003	14-07-2017	23	0.969672202	497.949	300387	1	950.32
bronze	Finish Group	16454	3003	21-07-2017	24	0.974207349	504.601	300387	1	958.35
bronze	Finish Group	16454	3003	28-07-2017	25	0.977041816	510.512	300387	1	985.49
bronze	Finish Group	16454	3003	04-08-2017	26	0.976285958	500.37	300387	1	1048.91
bronze	Finish Group	16454	3003	11-08-2017	27	0.9712784	505.222	300387	1	1064.33
bronze	Finish Group	16454	3003	18-08-2017	28	0.970239095	499.082	300387	1	1061.98
bronze	Finish Group	16454	3003	25-08-2017	29	0.965420501	487.858	300387	1	1041.25
bronze	Finish Group	16454	3003	01-09-2017	30	0.968066004	506.159	300387	1	918.54
bronze	Finish Group	16454	3003	08-09-2017	31	0.977892156	487.899	300387	1	1075.15
bronze	Finish Group	16454	3003	15-09-2017	32	0.967404628	482.347	300387	1	885.53
bronze	Finish Group	16454	3003	22-09-2017	33	0.959940531	482.023	300387	1	866.46
bronze	Finish Group	16454	3003	29-09-2017	34	0.95398815	482.29	300387	1	899.76
bronze	Finish Group	16454	3003	06-10-2017	35	0.947781925	471.903	300387	1	1014.42
bronze	Finish Group	16454	3003	13-10-2017	36	0.946842658	461.341	300387	1	963.7
bronze	Finish Group	16454	3003	20-10-2017	37	0.946181719	456.007	300387	1	834.22
bronze	Finish Group	16454	3003	27-10-2017	38	0.94589846	443.8	300387	1	974.24
bronze	Finish Group	16454	3003	03-11-2017	39	0.939666754	431.437	300387	1	943.41
bronze	Finish Group	16454	3003	10-11-2017	40	0.93239643	433.363	300387	1	1056.12
bronze	Finish Group	16454	3003	17-11-2017	41	0.925045841	448.769	300387	1	992.43
bronze	Finish Group	16454	3003	24-11-2017	42	0.927817569	462.152	300387	1	1153.18
bronze	Finish Group	16454	3003	01-12-2017	43	0.93621538	464.187	300387	1	959.28
bronze	Finish Group	16454	3003	08-12-2017	44	0.939929329	457.458	300387	1	1100.59
bronze	Finish Group	16454	3003	15-12-2017	45	0.948733447	454.524	300387	1	950.74
bronze	Finish Group	16454	3003	22-12-2017	46	0.951376801	455.034	300387	1	864.27
bronze	Finish Group	16454	3003	29-12-2017	47	0.949680608	462.88	300387	1	828.85
bronze	Finish Group	16454	3003	05-01-2018	48	0.946193989	448.082	300387	1	884.42
bronze	Finish Group	16454	3003	12-01-2018	49	0.940445779	445.785	300387	1	893.03
bronze	Finish Group	16454	3003	19-01-2018	50	0.936864928	441.922	300387	1	792.41
bronze	Finish Group	16454	3003	26-01-2018	51	0.929985923	434.117	300387	1	818.68
bronze	Finish Group	16454	3003	02-02-2018	52	0.925180043	437.735	300387	1	798.24
bronze	Finish Group	16454	3003	09-02-2018	1	0.936129121	446.958	300387	1	832.55
bronze	Finish Group	16454	3003	16-02-2018	2	0.939354988	447.657	300387	1	780.99
bronze	Finish Group	16454	3003	23-02-2018	3	0.944816896	445.908	300387	1	743.99
bronze	Finish Group	16454	3003	02-03-2018	4	0.948583729	450.853	300387	1	935.53
bronze	Finish Group	16454	3003	09-03-2018	5	0.949054583	449.087	300387	1	936.97
bronze	Finish Group	16454	3003	16-03-2018	6	0.937942426	440.418	300387	1	860.43
bronze	Finish Group	16454	3003	23-03-2018	7	0.933045543	430.671	300387	1	911.26
bronze	Finish Group	16454	3003	30-03-2018	8	0.924852681	415.984	300387	1	946.73
bronze	Finish Group	16454	3003	06-04-2018	9	0.912610474	400.272	300387	1	863.94
bronze	Finish Group	16454	3003	13-04-2018	10	0.890386159	380.933	300387	1	880.39
bronze	Finish Group	16454	3003	20-04-2018	11	0.870421944	369.637	300387	1	851.2
bronze	Finish Group	16454	3003	27-04-2018	12	0.850363558	355.863	300387	1	943.82
bronze	Finish Group	16454	3003	04-05-2018	13	0.834072005	340.68	300387	1	813.38
bronze	Finish Group	16454	3003	11-05-2018	14	0.823336531	326.449	300387	1	953.02
bronze	Finish Group	16454	3003	18-05-2018	15	1.000001	312.368	300387	1	893.18
bronze	Finish Group	16454	3003	25-05-2018	16	1.000001	301.018	300387	1	859.9
bronze	Finish Group	16454	3003	01-06-2018	17	1.000001	286.696	300387	1	874.72
bronze	Finish Group	16454	3003	08-06-2018	18	1.000001	274.31	300387	1	829.85
bronze	Finish Group	16454	3003	15-06-2018	19	1.000001	264.626	300387	1	738.9
bronze	Finish Group	16454	3003	22-06-2018	20	1.000001	253.789	300387	1	716.55
bronze	Finish Group	16454	3003	29-06-2018	21	1.000001	244.48	300387	1	733.1
bronze	Finish Group	16454	3003	06-07-2018	22	1.000001	232.197	300387	1	753.19
bronze	Finish Group	16454	3003	13-07-2018	23	1.000001	221.941	300387	1	686.91
bronze	Finish Group	16454	3003	20-07-2018	24	1.000001	214.472	300387	1	617.33
bronze	Finish Group	16454	3003	27-07-2018	25	1.000001	210.371	300387	1	529.33
bronze	Finish Group	16454	3003	03-08-2018	26	1.000001	205.023	300387	1	540.52
bronze	Finish Group	16454	3003	10-02-2017	1	0.991686563	2585.934	300388	1	7008.96
bronze	Finish Group	16454	3003	17-02-2017	2	0.990836223	2789.009	300388	1	6516.98
bronze	Finish Group	16454	3003	24-02-2017	3	0.988096238	2935.136	300388	1	7888.37
bronze	Finish Group	16454	3003	03-03-2017	4	0.988663132	2976.018	300388	1	7906.07
bronze	Finish Group	16454	3003	10-03-2017	5	0.988096238	2866.078	300388	1	7630.11
bronze	Finish Group	16454	3003	17-03-2017	6	0.987151416	2793.718	300388	1	7975.55
bronze	Finish Group	16454	3003	24-03-2017	7	0.987629671	2727.613	300388	1	8041.17
bronze	Finish Group	16454	3003	31-03-2017	8	0.98640455	2668.867	300388	1	7362.81
bronze	Finish Group	16454	3003	07-04-2017	9	0.984704994	2593.133	300388	1	7353.33
bronze	Finish Group	16454	3003	14-04-2017	10	0.986971069	2533.904	300388	1	7951.91
bronze	Finish Group	16454	3003	21-04-2017	11	0.982911018	2563.451	300388	1	6924.14
bronze	Finish Group	16454	3003	28-04-2017	12	0.982533339	2479.791	300388	1	7314.75
bronze	Finish Group	16454	3003	05-05-2017	13	0.978662127	2411.787	300388	1	8290.31
bronze	Finish Group	16454	3003	12-05-2017	14	0.975357435	2465.255	300388	1	7623.37
bronze	Finish Group	16454	3003	19-05-2017	15	0.975074175	2388.856	300388	1	7218.63
bronze	Finish Group	16454	3003	26-05-2017	16	0.961477726	2477.337	300388	1	6997.13
bronze	Finish Group	16454	3003	02-06-2017	17	0.975074175	2646.049	300388	1	8714
bronze	Finish Group	16454	3003	09-06-2017	18	0.983855216	2732.259	300388	1	8857.29
bronze	Finish Group	16454	3003	16-06-2017	19	0.979417486	2615.072	300388	1	8787.03
bronze	Finish Group	16454	3003	23-06-2017	20	0.978296744	2578.26	300388	1	8290.19
bronze	Finish Group	16454	3003	30-06-2017	21	0.979431081	2507.412	300388	1	8661.22
bronze	Finish Group	16454	3003	07-07-2017	22	0.976694716	2354.532	300388	1	10218.87
bronze	Finish Group	16454	3003	14-07-2017	23	0.975184997	2395.471	300388	1	8504.14
bronze	Finish Group	16454	3003	21-07-2017	24	0.975184997	2405.764	300388	1	8248.88
bronze	Finish Group	16454	3003	28-07-2017	25	0.969806624	2392.834	300388	1	8958.57
bronze	Finish Group	16454	3003	04-08-2017	26	0.957445801	2276.978	300388	1	9687.46
bronze	Finish Group	16454	3003	11-08-2017	27	0.955086865	2307.506	300388	1	9292.76
bronze	Finish Group	16454	3003	18-08-2017	28	0.954237648	2326.942	300388	1	9637.49
bronze	Finish Group	16454	3003	25-08-2017	29	0.95159564	2259.942	300388	1	9323.7
bronze	Finish Group	16454	3003	01-09-2017	30	0.96150317	2456.844	300388	1	7894.44
bronze	Finish Group	16454	3003	08-09-2017	31	0.973769636	2302.562	300388	1	8518.95
bronze	Finish Group	16454	3003	15-09-2017	32	0.973014776	2301.045	300388	1	6284.73
bronze	Finish Group	16454	3003	22-09-2017	33	0.966692829	2292.598	300388	1	7668.93
bronze	Finish Group	16454	3003	29-09-2017	34	0.965843612	2374.484	300388	1	7272.05
bronze	Finish Group	16454	3003	06-10-2017	35	0.972071202	2332.57	300388	1	8062.92
bronze	Finish Group	16454	3003	13-10-2017	36	0.967925528	2358.043	300388	1	7720.41
bronze	Finish Group	16454	3003	20-10-2017	37	0.967563471	2305.766	300388	1	7358.14
bronze	Finish Group	16454	3003	27-10-2017	38	0.958133956	2297.355	300388	1	7111.4
bronze	Finish Group	16454	3003	03-11-2017	39	0.959171203	2255.233	300388	1	8305.52
bronze	Finish Group	16454	3003	10-11-2017	40	0.961528581	2403.424	300388	1	8634.92
bronze	Finish Group	16454	3003	17-11-2017	41	0.964741266	2503.508	300388	1	9213.98
bronze	Finish Group	16454	3003	24-11-2017	42	0.968338731	2549.309	300388	1	8973.91
bronze	Finish Group	16454	3003	01-12-2017	43	0.975311969	2568.243	300388	1	8888.09
bronze	Finish Group	16454	3003	08-12-2017	44	0.982483577	2575.661	300388	1	8143.81
bronze	Finish Group	16454	3003	15-12-2017	45	0.984942176	2606.345	300388	1	7358.81
bronze	Finish Group	16454	3003	22-12-2017	46	0.983343744	2546.318	300388	1	7244.53
bronze	Finish Group	16454	3003	29-12-2017	47	0.980238154	2585.611	300388	1	6440.52
bronze	Finish Group	16454	3003	05-01-2018	48	0.977979543	2471.266	300388	1	8194.13
bronze	Finish Group	16454	3003	12-01-2018	49	0.974215192	2489.185	300388	1	6863.33
bronze	Finish Group	16454	3003	19-01-2018	50	0.974215192	2470.077	300388	1	7354.7
bronze	Finish Group	16454	3003	26-01-2018	51	0.965368965	2383.268	300388	1	6526.96
bronze	Finish Group	16454	3003	02-02-2018	52	0.960663526	2387.255	300388	1	6709.79
bronze	Finish Group	16454	3003	09-02-2018	1	0.968286338	2407.568	300388	1	5624.47
bronze	Finish Group	16454	3003	16-02-2018	2	0.970185349	2397.596	300388	1	5568.52
bronze	Finish Group	16454	3003	23-02-2018	3	0.977805947	2372.712	300388	1	6590.8
bronze	Finish Group	16454	3003	02-03-2018	4	0.975360729	2410.948	300388	1	6192.28
bronze	Finish Group	16454	3003	09-03-2018	5	0.97592501	2421.031	300388	1	6723.82
bronze	Finish Group	16454	3003	16-03-2018	6	0.970470294	2383.582	300388	1	6341.11
bronze	Finish Group	16454	3003	23-03-2018	7	0.965861999	2307.548	300388	1	6281.14
bronze	Finish Group	16454	3003	30-03-2018	8	0.958714439	2180.941	300388	1	6843.3
bronze	Finish Group	16454	3003	06-04-2018	9	0.950908552	2084.844	300388	1	6210.96
bronze	Finish Group	16454	3003	13-04-2018	10	0.944513367	2033.011	300388	1	5948.09
bronze	Finish Group	16454	3003	20-04-2018	11	0.930030155	1917.038	300388	1	6204.07
bronze	Finish Group	16454	3003	27-04-2018	12	0.916667667	1806.365	300388	1	6258.17
bronze	Finish Group	16454	3003	04-05-2018	13	0.785715286	1671.297	300388	1	6526.73
bronze	Finish Group	16454	3003	11-05-2018	14	0.500001	1557.57	300388	1	6214.28
bronze	Finish Group	16454	3003	18-05-2018	15	0.500001	1481.076	300388	1	5359.13
bronze	Finish Group	16454	3003	25-05-2018	16	0.571429571	1380.35	300388	1	5786.42
bronze	Finish Group	16454	3003	01-06-2018	17	0.428572429	1279.247	300388	1	5884
bronze	Finish Group	16454	3003	08-06-2018	18	1.00E-06	1186.117	300388	1	5425.68
bronze	Finish Group	16454	3003	15-06-2018	19	0.214286714	1104.364	300388	1	4897.45
bronze	Finish Group	16454	3003	22-06-2018	20	0.142858143	1035.253	300388	1	4619.54
bronze	Finish Group	16454	3003	29-06-2018	21	0.500001	973.782	300388	1	3873.61
bronze	Finish Group	16454	3003	06-07-2018	22	0.500001	895.284	300388	1	4377.68
bronze	Finish Group	16454	3003	13-07-2018	23	0.500001	837.233	300388	1	3474.76
bronze	Finish Group	16454	3003	20-07-2018	24	0.500001	784.054	300388	1	3258.63
bronze	Finish Group	16454	3003	27-07-2018	25	0.500001	737.141	300388	1	2806.88
bronze	Finish Group	16454	3003	03-08-2018	26	0.500001	699.051	300388	1	2642.75
bronze	Finish Group	16454	3003	10-02-2017	1	0.982899715	3347.461	300389	1	5575.64
bronze	Finish Group	16454	3003	17-02-2017	2	0.984411431	3538.82	300389	1	5156.65
bronze	Finish Group	16454	3003	24-02-2017	3	0.988096238	3737.841	300389	1	5230.32
bronze	Finish Group	16454	3003	03-03-2017	4	0.99452103	3805.886	300389	1	5538.54
bronze	Finish Group	16454	3003	10-03-2017	5	0.990647259	3700.473	300389	1	6423.26
bronze	Finish Group	16454	3003	17-03-2017	6	0.987718309	3617.919	300389	1	5827.38
bronze	Finish Group	16454	3003	24-03-2017	7	0.985834019	3594.035	300389	1	5817.65
bronze	Finish Group	16454	3003	31-03-2017	8	0.985649192	3540.192	300389	1	5773.64
bronze	Finish Group	16454	3003	07-04-2017	9	0.988292946	3520.114	300389	1	6002.94
bronze	Finish Group	16454	3003	14-04-2017	10	0.988009687	3445.396	300389	1	6185.62
bronze	Finish Group	16454	3003	21-04-2017	11	0.984327315	3492.292	300389	1	5431.92
bronze	Finish Group	16454	3003	28-04-2017	12	0.985365932	3439.046	300389	1	5770.97
bronze	Finish Group	16454	3003	05-05-2017	13	0.98206124	3388.308	300389	1	6148.88
bronze	Finish Group	16454	3003	12-05-2017	14	0.981117042	3372.903	300389	1	6810.63
bronze	Finish Group	16454	3003	19-05-2017	15	0.982911018	3328.4	300389	1	5797.89
bronze	Finish Group	16454	3003	26-05-2017	16	0.978756547	3323.704	300389	1	6075.3
bronze	Finish Group	16454	3003	02-06-2017	17	0.981400301	3444.487	300389	1	6571.33
bronze	Finish Group	16454	3003	09-06-2017	18	0.987537588	3586.491	300389	1	6217.51
bronze	Finish Group	16454	3003	16-06-2017	19	0.983194277	3496.401	300389	1	6248.82
bronze	Finish Group	16454	3003	23-06-2017	20	0.982071397	3519.1	300389	1	6068.31
bronze	Finish Group	16454	3003	30-06-2017	21	0.983299736	3447.563	300389	1	7578.31
bronze	Finish Group	16454	3003	07-07-2017	22	0.983111021	3267.285	300389	1	8421.97
bronze	Finish Group	16454	3003	14-07-2017	23	0.981506945	3273.698	300389	1	7705.25
bronze	Finish Group	16454	3003	21-07-2017	24	0.975751142	3243.88	300389	1	7063.06
bronze	Finish Group	16454	3003	28-07-2017	25	0.975279354	3231.043	300389	1	6897.59
bronze	Finish Group	16454	3003	04-08-2017	26	0.966598471	3078.373	300389	1	7964.76
bronze	Finish Group	16454	3003	11-08-2017	27	0.961691885	3167.247	300389	1	7138.09
bronze	Finish Group	16454	3003	18-08-2017	28	0.966881543	3128.996	300389	1	8057.08
bronze	Finish Group	16454	3003	25-08-2017	29	0.958389375	3038.087	300389	1	7405.35
bronze	Finish Group	16454	3003	01-09-2017	30	0.965277467	3227.848	300389	1	6016.24
bronze	Finish Group	16454	3003	08-09-2017	31	0.974430138	3064.536	300389	1	7856.16
bronze	Finish Group	16454	3003	15-09-2017	32	0.968296905	3030.85	300389	1	4638.88
bronze	Finish Group	16454	3003	22-09-2017	33	0.961314455	2975.019	300389	1	5832.38
bronze	Finish Group	16454	3003	29-09-2017	34	0.961408813	3088.11	300389	1	5743.73
bronze	Finish Group	16454	3003	06-10-2017	35	0.966975901	3092.865	300389	1	5730.37
bronze	Finish Group	16454	3003	13-10-2017	36	0.96546944	3112.943	300389	1	5423.67
bronze	Finish Group	16454	3003	20-10-2017	37	0.96039704	3060.436	300389	1	6373.29
bronze	Finish Group	16454	3003	27-10-2017	38	0.957945366	3050.941	300389	1	5572.74
bronze	Finish Group	16454	3003	03-11-2017	39	0.963791665	3014.838	300389	1	6189.66
bronze	Finish Group	16454	3003	10-11-2017	40	0.969166488	3069.836	300389	1	6623.56
bronze	Finish Group	16454	3003	17-11-2017	41	0.966532536	3135.005	300389	1	7326.72
bronze	Finish Group	16454	3003	24-11-2017	42	0.972108049	3245.107	300389	1	7332.32
bronze	Finish Group	16454	3003	01-12-2017	43	0.978704355	3343.353	300389	1	5364.37
bronze	Finish Group	16454	3003	08-12-2017	44	0.983802092	3352.74	300389	1	6327
bronze	Finish Group	16454	3003	15-12-2017	45	0.980234434	3326.115	300389	1	5355.03
bronze	Finish Group	16454	3003	22-12-2017	46	0.976003259	3291.777	300389	1	5931.67
bronze	Finish Group	16454	3003	29-12-2017	47	0.973650539	3281.297	300389	1	5087.47
bronze	Finish Group	16454	3003	05-01-2018	48	0.973368212	3186.088	300389	1	6286.76
bronze	Finish Group	16454	3003	12-01-2018	49	0.97590915	3191.248	300389	1	4896.6
bronze	Finish Group	16454	3003	19-01-2018	50	0.974026974	3141.547	300389	1	5212.97
bronze	Finish Group	16454	3003	26-01-2018	51	0.967251141	3042.018	300389	1	5118.77
bronze	Finish Group	16454	3003	02-02-2018	52	0.964804313	3012.317	300389	1	5534.7
bronze	Finish Group	16454	3003	09-02-2018	1	0.970544949	3013.774	300389	1	3817.5
bronze	Finish Group	16454	3003	16-02-2018	2	0.971878351	2978.726	300389	1	4761.13
bronze	Finish Group	16454	3003	23-02-2018	3	0.971975043	2905.855	300389	1	4978
bronze	Finish Group	16454	3003	02-03-2018	4	0.978088087	2923.471	300389	1	5352.54
bronze	Finish Group	16454	3003	09-03-2018	5	0.975548823	2879.922	300389	1	5749.8
bronze	Finish Group	16454	3003	16-03-2018	6	0.970846481	2873.159	300389	1	5174.22
bronze	Finish Group	16454	3003	23-03-2018	7	0.965015577	2781.645	300389	1	5258.44
bronze	Finish Group	16454	3003	30-03-2018	8	0.958526346	2657.877	300389	1	5175.89
bronze	Finish Group	16454	3003	06-04-2018	9	0.950438318	2556.91	300389	1	4959.01
bronze	Finish Group	16454	3003	13-04-2018	10	0.943666946	2477.703	300389	1	4731.9
bronze	Finish Group	16454	3003	20-04-2018	11	0.930124201	2356.829	300389	1	4748.45
bronze	Finish Group	16454	3003	27-04-2018	12	0.919292339	2243.648	300389	1	5051.81
bronze	Finish Group	16454	3003	04-05-2018	13	0.500001	2127.536	300389	1	4499.58
bronze	Finish Group	16454	3003	11-05-2018	14	0.142858143	2024.723	300389	1	4927.89
bronze	Finish Group	16454	3003	18-05-2018	15	1.00E-06	1928.887	300389	1	4606.08
bronze	Finish Group	16454	3003	25-05-2018	16	1.00E-06	1832.352	300389	1	5363.8
bronze	Finish Group	16454	3003	01-06-2018	17	1.00E-06	1707.988	300389	1	5815.48
bronze	Finish Group	16454	3003	08-06-2018	18	0.071429571	1611.021	300389	1	4659.95
bronze	Finish Group	16454	3003	15-06-2018	19	1.00E-06	1527.656	300389	1	4286.05
bronze	Finish Group	16454	3003	22-06-2018	20	1.00E-06	1449.766	300389	1	4431.9
bronze	Finish Group	16454	3003	29-06-2018	21	1.00E-06	1364.665	300389	1	4186.1
bronze	Finish Group	16454	3003	06-07-2018	22	1.00E-06	1280.371	300389	1	4615.91
bronze	Finish Group	16454	3003	13-07-2018	23	1.00E-06	1207.372	300389	1	3298.1
bronze	Finish Group	16454	3003	20-07-2018	24	1.00E-06	1137.464	300389	1	3036.85
bronze	Finish Group	16454	3003	27-07-2018	25	1.00E-06	1076.971	300389	1	3053.22
bronze	Finish Group	16454	3003	03-08-2018	26	0.285715286	1036.895	300389	1	2963.85
bronze	Finish Group	16454	3158	10-02-2017	1	0.974835437	2327.468	315866	1	4512.22
bronze	Finish Group	16454	3158	17-02-2017	2	0.982120205	2458.517	315866	1	4862.79
bronze	Finish Group	16454	3158	24-02-2017	3	0.982782457	2516.032	315866	1	4556.61
bronze	Finish Group	16454	3158	03-03-2017	4	0.980228058	2548.787	315866	1	5467.8
bronze	Finish Group	16454	3158	10-03-2017	5	0.985526071	2473.074	315866	1	5275.45
bronze	Finish Group	16454	3158	17-03-2017	6	0.989689771	2423.005	315866	1	5452.43
bronze	Finish Group	16454	3158	24-03-2017	7	0.987521091	2425.606	315866	1	4959.23
bronze	Finish Group	16454	3158	31-03-2017	8	0.98194295	2383.733	315866	1	4731.23
bronze	Finish Group	16454	3158	07-04-2017	9	0.98591383	2381.552	315866	1	4692.56
bronze	Finish Group	16454	3158	14-04-2017	10	0.988655628	2387.122	315866	1	4132.61
bronze	Finish Group	16454	3158	21-04-2017	11	0.988088359	2451.717	315866	1	3832.11
bronze	Finish Group	16454	3158	28-04-2017	12	0.986102919	2403.606	315866	1	4120.55
bronze	Finish Group	16454	3158	05-05-2017	13	0.988371994	2356.692	315866	1	4605.43
bronze	Finish Group	16454	3158	12-05-2017	14	0.986008374	2422.878	315866	1	4203.73
bronze	Finish Group	16454	3158	19-05-2017	15	0.985441106	2400.901	315866	1	3749.81
bronze	Finish Group	16454	3158	26-05-2017	16	0.983361121	2453.333	315866	1	4921.09
bronze	Finish Group	16454	3158	02-06-2017	17	0.985535651	2568.014	315866	1	4896.37
bronze	Finish Group	16454	3158	09-06-2017	18	0.993288322	2698.85	315866	1	4206.53
bronze	Finish Group	16454	3158	16-06-2017	19	0.992249795	2708.444	315866	1	4179.35
bronze	Finish Group	16454	3158	23-06-2017	20	0.992347939	2721.696	315866	1	4298.76
bronze	Finish Group	16454	3158	30-06-2017	21	0.991308634	2737.254	315866	1	4947.07
bronze	Finish Group	16454	3158	07-07-2017	22	0.992442421	2668.366	315866	1	5582.73
bronze	Finish Group	16454	3158	14-07-2017	23	0.993859655	2708.219	315866	1	4523.44
bronze	Finish Group	16454	3158	21-07-2017	24	0.992253457	2685.316	315866	1	4965.49
bronze	Finish Group	16454	3158	28-07-2017	25	0.988096238	2643.034	315866	1	4538.89
bronze	Finish Group	16454	3158	04-08-2017	26	0.989513472	2586.151	315866	1	4930.93
bronze	Finish Group	16454	3158	11-08-2017	27	0.988568649	2582.988	315866	1	4494.68
bronze	Finish Group	16454	3158	18-08-2017	28	0.986584522	2576.585	315866	1	4509.64
bronze	Finish Group	16454	3158	25-08-2017	29	0.98308868	2488.577	315866	1	3959.43
bronze	Finish Group	16454	3158	01-09-2017	30	0.983372126	2631.52	315866	1	3928.86
bronze	Finish Group	16454	3158	08-09-2017	31	0.983466608	2551.748	315866	1	4899.68
bronze	Finish Group	16454	3158	15-09-2017	32	0.990363812	2523.031	315866	1	3738.53
bronze	Finish Group	16454	3158	22-09-2017	33	0.990836223	2479.322	315866	1	3469.57
bronze	Finish Group	16454	3158	29-09-2017	34	0.985450735	2484.71	315866	1	3313.36
bronze	Finish Group	16454	3158	06-10-2017	35	0.988096238	2457.043	315866	1	3777.47
bronze	Finish Group	16454	3158	13-10-2017	36	0.988191836	2411.699	315866	1	4081.78
bronze	Finish Group	16454	3158	20-10-2017	37	0.987820847	2384.35	315866	1	3858.38
bronze	Finish Group	16454	3158	27-10-2017	38	0.983571956	2361.85	315866	1	4532.22
bronze	Finish Group	16454	3158	03-11-2017	39	0.982533339	2312.725	315866	1	3560.64
bronze	Finish Group	16454	3158	10-11-2017	40	0.986215711	2309.186	315866	1	4312.08
bronze	Finish Group	16454	3158	17-11-2017	41	0.986690323	2350.317	315866	1	4847.73
bronze	Finish Group	16454	3158	24-11-2017	42	0.988300679	2431.205	315866	1	4637.94
bronze	Finish Group	16454	3158	01-12-2017	43	0.989338611	2448.791	315866	1	3892.53
bronze	Finish Group	16454	3158	08-12-2017	44	0.987828892	2453.886	315866	1	3605.92
bronze	Finish Group	16454	3158	15-12-2017	45	0.986428898	2458.313	315866	1	3467.91
bronze	Finish Group	16454	3158	22-12-2017	46	0.984735263	2415.478	315866	1	3868.73
bronze	Finish Group	16454	3158	29-12-2017	47	0.983510235	2427.359	315866	1	3569.96
bronze	Finish Group	16454	3158	05-01-2018	48	0.984735263	2375.823	315866	1	3818.56
bronze	Finish Group	16454	3158	12-01-2018	49	0.979929383	2360.682	315866	1	4359.17
bronze	Finish Group	16454	3158	19-01-2018	50	0.976160065	2326.996	315866	1	4092.2
bronze	Finish Group	16454	3158	26-01-2018	51	0.973710009	2294.142	315866	1	3408.97
bronze	Finish Group	16454	3158	02-02-2018	52	0.973144611	2265.446	315866	1	3602.94
bronze	Finish Group	16454	3158	09-02-2018	1	0.971168436	2250.385	315866	1	3394.4
bronze	Finish Group	16454	3158	16-02-2018	2	0.972973973	2221.663	315866	1	3068.55
bronze	Finish Group	16454	3158	23-02-2018	3	0.975516585	2178.103	315866	1	3329.68
bronze	Finish Group	16454	3158	02-03-2018	4	0.975610756	2119.927	315866	1	4146.74
bronze	Finish Group	16454	3158	09-03-2018	5	0.965534478	2077.285	315866	1	3770.63
bronze	Finish Group	16454	3158	16-03-2018	6	0.946606142	1997.185	315866	1	4219.74
bronze	Finish Group	16454	3158	23-03-2018	7	0.923157606	1904.28	315866	1	3956.54
bronze	Finish Group	16454	3158	30-03-2018	8	0.89970907	1809.334	315866	1	4148.09
bronze	Finish Group	16454	3158	06-04-2018	9	0.87682556	1742.894	315866	1	3438.48
bronze	Finish Group	16454	3158	13-04-2018	10	0.859686469	1676.38	315866	1	3307.81
bronze	Finish Group	16454	3158	20-04-2018	11	0.837744667	1598.667	315866	1	3151.48
bronze	Finish Group	16454	3158	27-04-2018	12	0.811376836	1534.194	315866	1	3170.25
bronze	Finish Group	16454	3158	04-05-2018	13	0.790000058	1477.752	315866	1	3228.3
bronze	Finish Group	16454	3158	11-05-2018	14	0.774556043	1417.505	315866	1	3032.98
bronze	Finish Group	16454	3158	18-05-2018	15	1.000001	1371.752	315866	1	3095.74
bronze	Finish Group	16454	3158	25-05-2018	16	1.000001	1322.485	315866	1	3565.65
bronze	Finish Group	16454	3158	01-06-2018	17	1.000001	1261.811	315866	1	3154.16
bronze	Finish Group	16454	3158	08-06-2018	18	1.000001	1208.756	315866	1	2842.69
bronze	Finish Group	16454	3158	15-06-2018	19	1.000001	1147.049	315866	1	3240.35
bronze	Finish Group	16454	3158	22-06-2018	20	1.000001	1107.514	315866	1	2380.07
bronze	Finish Group	16454	3158	29-06-2018	21	1.000001	1056.422	315866	1	2797.14
bronze	Finish Group	16454	3158	06-07-2018	22	1.000001	1002.78	315866	1	3058.05
bronze	Finish Group	16454	3158	13-07-2018	23	1.000001	954.433	315866	1	2783.65
bronze	Finish Group	16454	3158	20-07-2018	24	1.000001	923.107	315866	1	2322.75
bronze	Finish Group	16454	3158	27-07-2018	25	1.000001	891.411	315866	1	2496.34
bronze	Finish Group	16454	3158	03-08-2018	26	1.000001	859.026	315866	1	2412.4
bronze	Finish Group	16454	3158	10-02-2017	1	0.989310366	3019.609	315872	1	3486.63
bronze	Finish Group	16454	3158	17-02-2017	2	0.989783403	3165.823	315872	1	3644.9
bronze	Finish Group	16454	3158	24-02-2017	3	0.990540262	3233.047	315872	1	4087.09
bronze	Finish Group	16454	3158	03-03-2017	4	0.987418219	3273.512	315872	1	4888.44
bronze	Finish Group	16454	3158	10-03-2017	5	0.99025644	3185.326	315872	1	5003.58
bronze	Finish Group	16454	3158	17-03-2017	6	0.99158174	3159.275	315872	1	4329.51
bronze	Finish Group	16454	3158	24-03-2017	7	0.994233769	3139.002	315872	1	4379.91
bronze	Finish Group	16454	3158	31-03-2017	8	0.992153784	3083.89	315872	1	3752.46
bronze	Finish Group	16454	3158	07-04-2017	9	0.983266576	3077.029	315872	1	3821.54
